date,cloudcover,day_of_week,label
2009-02-18,68.1,Wednesday,Weekday
2009-02-19,75.8,Thursday,Weekday
2009-02-20,46.8,Friday,Weekday
2009-02-21,8.6,Saturday,Weekend
2009-02-22,72.9,Sunday,Weekend
2009-02-23,27.9,Monday,Weekday
2009-02-24,18.3,Tuesday,Weekday
2009-02-25,19.9,Wednesday,Weekday
2009-02-26,63.4,Thursday,Weekday
2009-02-27,67.3,Friday,Weekday
2009-02-28,44.4,Saturday,Weekend
2009-03-01,94.7,Sunday,Weekend
2009-03-02,97.6,Monday,Weekday
2009-03-03,22.9,Tuesday,Weekday
2009-03-04,6.3,Wednesday,Weekday
2009-03-05,16.0,Thursday,Weekday
2009-03-06,57.7,Friday,Weekday
2009-03-07,18.6,Saturday,Weekend
2009-03-08,57.1,Sunday,Weekend
2009-03-09,99.5,Monday,Weekday
2009-03-10,86.9,Tuesday,Weekday
2009-03-11,78.9,Wednesday,Weekday
2009-03-12,24.8,Thursday,Weekday
2009-03-13,41.0,Friday,Weekday
2009-03-14,35.0,Saturday,Weekend
2009-03-15,96.4,Sunday,Weekend
2009-03-16,37.1,Monday,Weekday
2009-03-17,34.4,Tuesday,Weekday
2009-03-18,18.1,Wednesday,Weekday
2009-03-19,67.1,Thursday,Weekday
2009-03-20,76.7,Friday,Weekday
2009-03-21,15.1,Saturday,Weekend
2009-03-22,45.5,Sunday,Weekend
2009-03-23,0.9,Monday,Weekday
2009-03-24,4.2,Tuesday,Weekday
2009-03-25,21.7,Wednesday,Weekday
2009-03-26,89.8,Thursday,Weekday
2009-03-27,45.8,Friday,Weekday
2009-03-28,70.5,Saturday,Weekend
2009-03-29,99.9,Sunday,Weekend
2009-03-30,60.9,Monday,Weekday
2009-03-31,11.8,Tuesday,Weekday
2009-04-01,90.6,Wednesday,Weekday
2009-04-02,82.6,Thursday,Weekday
2009-04-03,95.8,Friday,Weekday
2009-04-04,93.3,Saturday,Weekend
2009-04-05,37.4,Sunday,Weekend
2009-04-06,76.8,Monday,Weekday
2009-04-07,94.5,Tuesday,Weekday
2009-04-08,72.2,Wednesday,Weekday
2009-04-09,17.3,Thursday,Weekday
2009-04-10,67.3,Friday,Weekday
2009-04-11,82.8,Saturday,Weekend
2009-04-12,11.4,Sunday,Weekend
2009-04-13,17.6,Monday,Weekday
2009-04-14,97.0,Tuesday,Weekday
2009-04-15,71.8,Wednesday,Weekday
2009-04-16,10.6,Thursday,Weekday
2009-04-17,19.4,Friday,Weekday
2009-04-18,35.7,Saturday,Weekend
2009-04-19,41.2,Sunday,Weekend
2009-04-20,87.4,Monday,Weekday
2009-04-21,97.5,Tuesday,Weekday
2009-04-22,68.8,Wednesday,Weekday
2009-04-23,46.6,Thursday,Weekday
2009-04-24,11.6,Friday,Weekday
2009-04-25,18.1,Saturday,Weekend
2009-04-26,27.6,Sunday,Weekend
2009-04-27,22.9,Monday,Weekday
2009-04-28,28.7,Tuesday,Weekday
2009-04-29,50.9,Wednesday,Weekday
2009-04-30,72.7,Thursday,Weekday
2009-05-01,90.0,Friday,Weekday
2009-05-02,60.2,Saturday,Weekend
2009-05-03,85.5,Sunday,Weekend
2009-05-04,98.9,Monday,Weekday
2009-05-05,99.9,Tuesday,Weekday
2009-05-06,91.2,Wednesday,Weekday
2009-05-07,85.1,Thursday,Weekday
2009-05-08,38.6,Friday,Weekday
2009-05-09,67.0,Saturday,Weekend
2009-05-10,41.7,Sunday,Weekend
2009-05-11,40.2,Monday,Weekday
2009-05-12,39.9,Tuesday,Weekday
2009-05-13,18.0,Wednesday,Weekday
2009-05-14,82.5,Thursday,Weekday
2009-05-15,53.1,Friday,Weekday
2009-05-16,68.9,Saturday,Weekend
2009-05-17,65.4,Sunday,Weekend
2009-05-18,62.7,Monday,Weekday
2009-05-19,11.0,Tuesday,Weekday
2009-05-20,20.9,Wednesday,Weekday
2009-05-21,2.2,Thursday,Weekday
2009-05-22,21.1,Friday,Weekday
2009-05-23,49.7,Saturday,Weekend
2009-05-24,80.4,Sunday,Weekend
2009-05-25,70.2,Monday,Weekday
2009-05-26,55.4,Tuesday,Weekday
2009-05-27,90.8,Wednesday,Weekday
2009-05-28,100.0,Thursday,Weekday
2009-05-29,82.7,Friday,Weekday
2009-05-30,52.5,Saturday,Weekend
2009-05-31,28.4,Sunday,Weekend
2009-06-01,30.8,Monday,Weekday
2009-06-02,57.4,Tuesday,Weekday
2009-06-03,80.9,Wednesday,Weekday
2009-06-04,79.7,Thursday,Weekday
2009-06-05,90.6,Friday,Weekday
2009-06-06,65.3,Saturday,Weekend
2009-06-07,21.4,Sunday,Weekend
2009-06-08,70.9,Monday,Weekday
2009-06-09,94.3,Tuesday,Weekday
2009-06-10,98.1,Wednesday,Weekday
2009-06-11,100.0,Thursday,Weekday
2009-06-12,82.6,Friday,Weekday
2009-06-13,88.7,Saturday,Weekend
2009-06-14,67.6,Sunday,Weekend
2009-06-15,64.0,Monday,Weekday
2009-06-16,66.5,Tuesday,Weekday
2009-06-17,38.9,Wednesday,Weekday
2009-06-18,99.9,Thursday,Weekday
2009-06-19,93.2,Friday,Weekday
2009-06-20,65.5,Saturday,Weekend
2009-06-21,93.4,Sunday,Weekend
2009-06-22,94.9,Monday,Weekday
2009-06-23,92.0,Tuesday,Weekday
2009-06-24,96.0,Wednesday,Weekday
2009-06-25,71.4,Thursday,Weekday
2009-06-26,57.6,Friday,Weekday
2009-06-27,48.8,Saturday,Weekend
2009-06-28,62.9,Sunday,Weekend
2009-06-29,51.8,Monday,Weekday
2009-06-30,32.9,Tuesday,Weekday
2009-07-01,55.7,Wednesday,Weekday
2009-07-02,85.3,Thursday,Weekday
2009-07-03,57.1,Friday,Weekday
2009-07-04,38.9,Saturday,Weekend
2009-07-05,18.4,Sunday,Weekend
2009-07-06,18.1,Monday,Weekday
2009-07-07,35.9,Tuesday,Weekday
2009-07-08,22.5,Wednesday,Weekday
2009-07-09,44.0,Thursday,Weekday
2009-07-10,17.8,Friday,Weekday
2009-07-11,46.2,Saturday,Weekend
2009-07-12,46.0,Sunday,Weekend
2009-07-13,33.2,Monday,Weekday
2009-07-14,23.8,Tuesday,Weekday
2009-07-15,14.2,Wednesday,Weekday
2009-07-16,45.2,Thursday,Weekday
2009-07-17,36.4,Friday,Weekday
2009-07-18,58.0,Saturday,Weekend
2009-07-19,23.1,Sunday,Weekend
2009-07-20,34.1,Monday,Weekday
2009-07-21,95.4,Tuesday,Weekday
2009-07-22,45.0,Wednesday,Weekday
2009-07-23,85.4,Thursday,Weekday
2009-07-24,69.7,Friday,Weekday
2009-07-25,30.3,Saturday,Weekend
2009-07-26,55.9,Sunday,Weekend
2009-07-27,52.8,Monday,Weekday
2009-07-28,47.6,Tuesday,Weekday
2009-07-29,64.8,Wednesday,Weekday
2009-07-30,55.4,Thursday,Weekday
2009-07-31,72.7,Friday,Weekday
2009-08-01,17.4,Saturday,Weekend
2009-08-02,72.8,Sunday,Weekend
2009-08-03,33.6,Monday,Weekday
2009-08-04,18.0,Tuesday,Weekday
2009-08-05,31.4,Wednesday,Weekday
2009-08-06,55.0,Thursday,Weekday
2009-08-07,22.1,Friday,Weekday
2009-08-08,27.1,Saturday,Weekend
2009-08-09,86.9,Sunday,Weekend
2009-08-10,39.4,Monday,Weekday
2009-08-11,36.3,Tuesday,Weekday
2009-08-12,68.8,Wednesday,Weekday
2009-08-13,99.3,Thursday,Weekday
2009-08-14,23.6,Friday,Weekday
2009-08-15,9.3,Saturday,Weekend
2009-08-16,16.9,Sunday,Weekend
2009-08-17,8.1,Monday,Weekday
2009-08-18,26.7,Tuesday,Weekday
2009-08-19,50.8,Wednesday,Weekday
2009-08-20,30.2,Thursday,Weekday
2009-08-21,45.7,Friday,Weekday
2009-08-22,69.6,Saturday,Weekend
2009-08-23,62.0,Sunday,Weekend
2009-08-24,32.8,Monday,Weekday
2009-08-25,20.9,Tuesday,Weekday
2009-08-26,33.2,Wednesday,Weekday
2009-08-27,80.8,Thursday,Weekday
2009-08-28,92.9,Friday,Weekday
2009-08-29,99.0,Saturday,Weekend
2009-08-30,61.0,Sunday,Weekend
2009-08-31,37.7,Monday,Weekday
2009-09-01,12.2,Tuesday,Weekday
2009-09-02,7.9,Wednesday,Weekday
2009-09-03,36.3,Thursday,Weekday
2009-09-04,39.6,Friday,Weekday
2009-09-05,44.2,Saturday,Weekend
2009-09-06,39.7,Sunday,Weekend
2009-09-07,48.2,Monday,Weekday
2009-09-08,44.2,Tuesday,Weekday
2009-09-09,55.6,Wednesday,Weekday
2009-09-10,58.6,Thursday,Weekday
2009-09-11,100.0,Friday,Weekday
2009-09-12,99.9,Saturday,Weekend
2009-09-13,65.4,Sunday,Weekend
2009-09-14,15.9,Monday,Weekday
2009-09-15,30.3,Tuesday,Weekday
2009-09-16,98.2,Wednesday,Weekday
2009-09-17,69.5,Thursday,Weekday
2009-09-18,51.1,Friday,Weekday
2009-09-19,2.7,Saturday,Weekend
2009-09-20,12.2,Sunday,Weekend
2009-09-21,32.2,Monday,Weekday
2009-09-22,70.4,Tuesday,Weekday
2009-09-23,61.9,Wednesday,Weekday
2009-09-24,52.7,Thursday,Weekday
2009-09-25,26.1,Friday,Weekday
2009-09-26,56.8,Saturday,Weekend
2009-09-27,91.8,Sunday,Weekend
2009-09-28,40.9,Monday,Weekday
2009-09-29,41.7,Tuesday,Weekday
2009-09-30,60.6,Wednesday,Weekday
2009-10-01,67.5,Thursday,Weekday
2009-10-02,65.4,Friday,Weekday
2009-10-03,85.9,Saturday,Weekend
2009-10-04,45.4,Sunday,Weekend
2009-10-05,37.6,Monday,Weekday
2009-10-06,20.6,Tuesday,Weekday
2009-10-07,81.9,Wednesday,Weekday
2009-10-08,37.5,Thursday,Weekday
2009-10-09,92.0,Friday,Weekday
2009-10-10,65.0,Saturday,Weekend
2009-10-11,25.2,Sunday,Weekend
2009-10-12,47.1,Monday,Weekday
2009-10-13,76.3,Tuesday,Weekday
2009-10-14,39.6,Wednesday,Weekday
2009-10-15,98.0,Thursday,Weekday
2009-10-16,100.0,Friday,Weekday
2009-10-17,85.0,Saturday,Weekend
2009-10-18,99.6,Sunday,Weekend
2009-10-19,3.5,Monday,Weekday
2009-10-20,19.9,Tuesday,Weekday
2009-10-21,31.7,Wednesday,Weekday
2009-10-22,26.5,Thursday,Weekday
2009-10-23,69.0,Friday,Weekday
2009-10-24,96.2,Saturday,Weekend
2009-10-25,28.5,Sunday,Weekend
2009-10-26,21.8,Monday,Weekday
2009-10-27,85.5,Tuesday,Weekday
2009-10-28,99.7,Wednesday,Weekday
2009-10-29,82.2,Thursday,Weekday
2009-10-30,92.9,Friday,Weekday
2009-10-31,99.4,Saturday,Weekend
2009-11-01,51.7,Sunday,Weekend
2009-11-02,67.9,Monday,Weekday
2009-11-03,29.2,Tuesday,Weekday
2009-11-04,29.9,Wednesday,Weekday
2009-11-05,83.9,Thursday,Weekday
2009-11-06,27.4,Friday,Weekday
2009-11-07,17.0,Saturday,Weekend
2009-11-08,16.9,Sunday,Weekend
2009-11-09,17.2,Monday,Weekday
2009-11-10,36.1,Tuesday,Weekday
2009-11-11,64.7,Wednesday,Weekday
2009-11-12,70.6,Thursday,Weekday
2009-11-13,99.9,Friday,Weekday
2009-11-14,100.0,Saturday,Weekend
2009-11-15,71.5,Sunday,Weekend
2009-11-16,27.1,Monday,Weekday
2009-11-17,42.1,Tuesday,Weekday
2009-11-18,54.6,Wednesday,Weekday
2009-11-19,98.6,Thursday,Weekday
2009-11-20,49.6,Friday,Weekday
2009-11-21,19.3,Saturday,Weekend
2009-11-22,21.1,Sunday,Weekend
2009-11-23,99.7,Monday,Weekday
2009-11-24,74.9,Tuesday,Weekday
2009-11-25,100.0,Wednesday,Weekday
2009-11-26,76.0,Thursday,Weekday
2009-11-27,98.3,Friday,Weekday
2009-11-28,42.4,Saturday,Weekend
2009-11-29,15.6,Sunday,Weekend
2009-11-30,87.1,Monday,Weekday
2009-12-01,24.3,Tuesday,Weekday
2009-12-02,46.2,Wednesday,Weekday
2009-12-03,67.7,Thursday,Weekday
2009-12-04,19.2,Friday,Weekday
2009-12-05,85.6,Saturday,Weekend
2009-12-06,29.3,Sunday,Weekend
2009-12-07,52.4,Monday,Weekday
2009-12-08,30.3,Tuesday,Weekday
2009-12-09,77.9,Wednesday,Weekday
2009-12-10,38.8,Thursday,Weekday
2009-12-11,23.2,Friday,Weekday
2009-12-12,8.2,Saturday,Weekend
2009-12-13,71.8,Sunday,Weekend
2009-12-14,53.1,Monday,Weekday
2009-12-15,85.6,Tuesday,Weekday
2009-12-16,23.6,Wednesday,Weekday
2009-12-17,35.3,Thursday,Weekday
2009-12-18,23.7,Friday,Weekday
2009-12-19,96.2,Saturday,Weekend
2009-12-20,66.8,Sunday,Weekend
2009-12-21,18.4,Monday,Weekday
2009-12-22,20.4,Tuesday,Weekday
2009-12-23,22.0,Wednesday,Weekday
2009-12-24,6.8,Thursday,Weekday
2009-12-25,99.9,Friday,Weekday
2009-12-26,100.0,Saturday,Weekend
2009-12-27,46.1,Sunday,Weekend
2009-12-28,65.8,Monday,Weekday
2009-12-29,27.8,Tuesday,Weekday
2009-12-30,31.7,Wednesday,Weekday
2009-12-31,94.0,Thursday,Weekday
2010-01-01,99.6,Friday,Weekday
2010-01-02,79.3,Saturday,Weekend
2010-01-03,73.3,Sunday,Weekend
2010-01-04,28.1,Monday,Weekday
2010-01-05,50.1,Tuesday,Weekday
2010-01-06,55.5,Wednesday,Weekday
2010-01-07,50.2,Thursday,Weekday
2010-01-08,78.4,Friday,Weekday
2010-01-09,1.5,Saturday,Weekend
2010-01-10,12.1,Sunday,Weekend
2010-01-11,32.0,Monday,Weekday
2010-01-12,56.3,Tuesday,Weekday
2010-01-13,55.0,Wednesday,Weekday
2010-01-14,4.8,Thursday,Weekday
2010-01-15,56.2,Friday,Weekday
2010-01-16,55.5,Saturday,Weekend
2010-01-17,66.4,Sunday,Weekend
2010-01-18,78.2,Monday,Weekday
2010-01-19,89.2,Tuesday,Weekday
2010-01-20,28.5,Wednesday,Weekday
2010-01-21,18.2,Thursday,Weekday
2010-01-22,31.7,Friday,Weekday
2010-01-23,9.7,Saturday,Weekend
2010-01-24,83.2,Sunday,Weekend
2010-01-25,85.8,Monday,Weekday
2010-01-26,72.1,Tuesday,Weekday
2010-01-27,22.6,Wednesday,Weekday
2010-01-28,63.0,Thursday,Weekday
2010-01-29,15.4,Friday,Weekday
2010-01-30,58.9,Saturday,Weekend
2010-01-31,23.9,Sunday,Weekend
2010-02-01,22.8,Monday,Weekday
2010-02-02,66.3,Tuesday,Weekday
2010-02-03,78.4,Wednesday,Weekday
2010-02-04,15.1,Thursday,Weekday
2010-02-05,47.6,Friday,Weekday
2010-02-06,75.6,Saturday,Weekend
2010-02-07,4.7,Sunday,Weekend
2010-02-08,3.3,Monday,Weekday
2010-02-09,45.8,Tuesday,Weekday
2010-02-10,87.2,Wednesday,Weekday
2010-02-11,23.7,Thursday,Weekday
2010-02-12,4.9,Friday,Weekday
2010-02-13,44.0,Saturday,Weekend
2010-02-14,59.7,Sunday,Weekend
2010-02-15,36.9,Monday,Weekday
2010-02-16,90.5,Tuesday,Weekday
2010-02-17,57.0,Wednesday,Weekday
2010-02-18,76.8,Thursday,Weekday
2010-02-19,83.0,Friday,Weekday
2010-02-20,35.0,Saturday,Weekend
2010-02-21,14.4,Sunday,Weekend
2010-02-22,50.8,Monday,Weekday
2010-02-23,100.0,Tuesday,Weekday
2010-02-24,99.6,Wednesday,Weekday
2010-02-25,100.0,Thursday,Weekday
2010-02-26,86.7,Friday,Weekday
2010-02-27,83.3,Saturday,Weekend
2010-02-28,77.1,Sunday,Weekend
2010-03-01,24.2,Monday,Weekday
2010-03-02,51.6,Tuesday,Weekday
2010-03-03,100.0,Wednesday,Weekday
2010-03-04,94.7,Thursday,Weekday
2010-03-05,76.5,Friday,Weekday
2010-03-06,4.7,Saturday,Weekend
2010-03-07,5.7,Sunday,Weekend
2010-03-08,4.8,Monday,Weekday
2010-03-09,14.0,Tuesday,Weekday
2010-03-10,40.5,Wednesday,Weekday
2010-03-11,89.6,Thursday,Weekday
2010-03-12,100.0,Friday,Weekday
2010-03-13,100.0,Saturday,Weekend
2010-03-14,99.9,Sunday,Weekend
2010-03-15,100.0,Monday,Weekday
2010-03-16,45.3,Tuesday,Weekday
2010-03-17,5.8,Wednesday,Weekday
2010-03-18,11.7,Thursday,Weekday
2010-03-19,9.2,Friday,Weekday
2010-03-20,22.7,Saturday,Weekend
2010-03-21,33.3,Sunday,Weekend
2010-03-22,81.3,Monday,Weekday
2010-03-23,98.8,Tuesday,Weekday
2010-03-24,37.7,Wednesday,Weekday
2010-03-25,38.7,Thursday,Weekday
2010-03-26,65.4,Friday,Weekday
2010-03-27,14.1,Saturday,Weekend
2010-03-28,86.1,Sunday,Weekend
2010-03-29,99.4,Monday,Weekday
2010-03-30,100.0,Tuesday,Weekday
2010-03-31,95.7,Wednesday,Weekday
2010-04-01,42.5,Thursday,Weekday
2010-04-02,16.3,Friday,Weekday
2010-04-03,45.8,Saturday,Weekend
2010-04-04,45.1,Sunday,Weekend
2010-04-05,31.5,Monday,Weekday
2010-04-06,37.1,Tuesday,Weekday
2010-04-07,27.1,Wednesday,Weekday
2010-04-08,32.4,Thursday,Weekday
2010-04-09,90.0,Friday,Weekday
2010-04-10,48.0,Saturday,Weekend
2010-04-11,43.3,Sunday,Weekend
2010-04-12,30.8,Monday,Weekday
2010-04-13,62.8,Tuesday,Weekday
2010-04-14,3.2,Wednesday,Weekday
2010-04-15,37.2,Thursday,Weekday
2010-04-16,82.9,Friday,Weekday
2010-04-17,98.7,Saturday,Weekend
2010-04-18,83.8,Sunday,Weekend
2010-04-19,29.4,Monday,Weekday
2010-04-20,27.9,Tuesday,Weekday
2010-04-21,48.9,Wednesday,Weekday
2010-04-22,42.3,Thursday,Weekday
2010-04-23,5.6,Friday,Weekday
2010-04-24,26.6,Saturday,Weekend
2010-04-25,100.0,Sunday,Weekend
2010-04-26,100.0,Monday,Weekday
2010-04-27,77.7,Tuesday,Weekday
2010-04-28,44.8,Wednesday,Weekday
2010-04-29,10.6,Thursday,Weekday
2010-04-30,27.1,Friday,Weekday
2010-05-01,22.5,Saturday,Weekend
2010-05-02,40.2,Sunday,Weekend
2010-05-03,71.9,Monday,Weekday
2010-05-04,45.2,Tuesday,Weekday
2010-05-05,3.7,Wednesday,Weekday
2010-05-06,25.0,Thursday,Weekday
2010-05-07,17.4,Friday,Weekday
2010-05-08,50.3,Saturday,Weekend
2010-05-09,72.1,Sunday,Weekend
2010-05-10,11.8,Monday,Weekday
2010-05-11,44.2,Tuesday,Weekday
2010-05-12,99.2,Wednesday,Weekday
2010-05-13,27.4,Thursday,Weekday
2010-05-14,74.6,Friday,Weekday
2010-05-15,34.9,Saturday,Weekend
2010-05-16,36.9,Sunday,Weekend
2010-05-17,35.7,Monday,Weekday
2010-05-18,97.1,Tuesday,Weekday
2010-05-19,99.2,Wednesday,Weekday
2010-05-20,33.0,Thursday,Weekday
2010-05-21,26.3,Friday,Weekday
2010-05-22,51.1,Saturday,Weekend
2010-05-23,90.3,Sunday,Weekend
2010-05-24,84.0,Monday,Weekday
2010-05-25,12.5,Tuesday,Weekday
2010-05-26,17.4,Wednesday,Weekday
2010-05-27,70.2,Thursday,Weekday
2010-05-28,65.3,Friday,Weekday
2010-05-29,66.5,Saturday,Weekend
2010-05-30,26.5,Sunday,Weekend
2010-05-31,16.1,Monday,Weekday
2010-06-01,53.7,Tuesday,Weekday
2010-06-02,30.2,Wednesday,Weekday
2010-06-03,50.6,Thursday,Weekday
2010-06-04,44.6,Friday,Weekday
2010-06-05,41.3,Saturday,Weekend
2010-06-06,49.2,Sunday,Weekend
2010-06-07,26.9,Monday,Weekday
2010-06-08,30.4,Tuesday,Weekday
2010-06-09,62.5,Wednesday,Weekday
2010-06-10,83.4,Thursday,Weekday
2010-06-11,33.5,Friday,Weekday
2010-06-12,56.3,Saturday,Weekend
2010-06-13,79.9,Sunday,Weekend
2010-06-14,87.5,Monday,Weekday
2010-06-15,18.5,Tuesday,Weekday
2010-06-16,66.6,Wednesday,Weekday
2010-06-17,67.8,Thursday,Weekday
2010-06-18,10.6,Friday,Weekday
2010-06-19,16.7,Saturday,Weekend
2010-06-20,44.6,Sunday,Weekend
2010-06-21,30.5,Monday,Weekday
2010-06-22,45.9,Tuesday,Weekday
2010-06-23,38.2,Wednesday,Weekday
2010-06-24,37.7,Thursday,Weekday
2010-06-25,31.3,Friday,Weekday
2010-06-26,33.1,Saturday,Weekend
2010-06-27,41.6,Sunday,Weekend
2010-06-28,39.7,Monday,Weekday
2010-06-29,47.8,Tuesday,Weekday
2010-06-30,21.8,Wednesday,Weekday
2010-07-01,43.9,Thursday,Weekday
2010-07-02,16.4,Friday,Weekday
2010-07-03,18.1,Saturday,Weekend
2010-07-04,16.0,Sunday,Weekend
2010-07-05,18.4,Monday,Weekday
2010-07-06,15.6,Tuesday,Weekday
2010-07-07,18.0,Wednesday,Weekday
2010-07-08,60.2,Thursday,Weekday
2010-07-09,55.7,Friday,Weekday
2010-07-10,63.0,Saturday,Weekend
2010-07-11,37.8,Sunday,Weekend
2010-07-12,29.2,Monday,Weekday
2010-07-13,82.8,Tuesday,Weekday
2010-07-14,85.1,Wednesday,Weekday
2010-07-15,71.7,Thursday,Weekday
2010-07-16,48.9,Friday,Weekday
2010-07-17,28.2,Saturday,Weekend
2010-07-18,23.3,Sunday,Weekend
2010-07-19,51.1,Monday,Weekday
2010-07-20,44.5,Tuesday,Weekday
2010-07-21,46.4,Wednesday,Weekday
2010-07-22,31.6,Thursday,Weekday
2010-07-23,46.4,Friday,Weekday
2010-07-24,35.0,Saturday,Weekend
2010-07-25,45.8,Sunday,Weekend
2010-07-26,14.6,Monday,Weekday
2010-07-27,20.8,Tuesday,Weekday
2010-07-28,41.5,Wednesday,Weekday
2010-07-29,49.1,Thursday,Weekday
2010-07-30,30.2,Friday,Weekday
2010-07-31,44.4,Saturday,Weekend
2010-08-01,49.2,Sunday,Weekend
2010-08-02,50.0,Monday,Weekday
2010-08-03,74.7,Tuesday,Weekday
2010-08-04,52.4,Wednesday,Weekday
2010-08-05,38.5,Thursday,Weekday
2010-08-06,36.4,Friday,Weekday
2010-08-07,31.3,Saturday,Weekend
2010-08-08,48.4,Sunday,Weekend
2010-08-09,22.1,Monday,Weekday
2010-08-10,46.9,Tuesday,Weekday
2010-08-11,37.6,Wednesday,Weekday
2010-08-12,83.1,Thursday,Weekday
2010-08-13,70.6,Friday,Weekday
2010-08-14,25.4,Saturday,Weekend
2010-08-15,82.8,Sunday,Weekend
2010-08-16,81.2,Monday,Weekday
2010-08-17,47.1,Tuesday,Weekday
2010-08-18,34.6,Wednesday,Weekday
2010-08-19,20.1,Thursday,Weekday
2010-08-20,10.0,Friday,Weekday
2010-08-21,37.2,Saturday,Weekend
2010-08-22,97.2,Sunday,Weekend
2010-08-23,99.4,Monday,Weekday
2010-08-24,99.3,Tuesday,Weekday
2010-08-25,98.7,Wednesday,Weekday
2010-08-26,35.2,Thursday,Weekday
2010-08-27,7.5,Friday,Weekday
2010-08-28,6.9,Saturday,Weekend
2010-08-29,7.6,Sunday,Weekend
2010-08-30,5.6,Monday,Weekday
2010-08-31,7.9,Tuesday,Weekday
2010-09-01,4.2,Wednesday,Weekday
2010-09-02,21.0,Thursday,Weekday
2010-09-03,41.9,Friday,Weekday
2010-09-04,35.9,Saturday,Weekend
2010-09-05,9.0,Sunday,Weekend
2010-09-06,12.5,Monday,Weekday
2010-09-07,20.8,Tuesday,Weekday
2010-09-08,27.2,Wednesday,Weekday
2010-09-09,63.4,Thursday,Weekday
2010-09-10,60.3,Friday,Weekday
2010-09-11,21.9,Saturday,Weekend
2010-09-12,78.2,Sunday,Weekend
2010-09-13,73.4,Monday,Weekday
2010-09-14,13.0,Tuesday,Weekday
2010-09-15,15.4,Wednesday,Weekday
2010-09-16,61.1,Thursday,Weekday
2010-09-17,80.3,Friday,Weekday
2010-09-18,76.9,Saturday,Weekend
2010-09-19,48.9,Sunday,Weekend
2010-09-20,17.7,Monday,Weekday
2010-09-21,9.4,Tuesday,Weekday
2010-09-22,26.9,Wednesday,Weekday
2010-09-23,27.5,Thursday,Weekday
2010-09-24,42.6,Friday,Weekday
2010-09-25,19.1,Saturday,Weekend
2010-09-26,50.7,Sunday,Weekend
2010-09-27,100.0,Monday,Weekday
2010-09-28,93.6,Tuesday,Weekday
2010-09-29,36.3,Wednesday,Weekday
2010-09-30,99.8,Thursday,Weekday
2010-10-01,88.6,Friday,Weekday
2010-10-02,2.6,Saturday,Weekend
2010-10-03,39.9,Sunday,Weekend
2010-10-04,100.0,Monday,Weekday
2010-10-05,99.9,Tuesday,Weekday
2010-10-06,76.5,Wednesday,Weekday
2010-10-07,45.7,Thursday,Weekday
2010-10-08,2.7,Friday,Weekday
2010-10-09,4.8,Saturday,Weekend
2010-10-10,3.7,Sunday,Weekend
2010-10-11,34.7,Monday,Weekday
2010-10-12,65.1,Tuesday,Weekday
2010-10-13,3.4,Wednesday,Weekday
2010-10-14,57.8,Thursday,Weekday
2010-10-15,95.9,Friday,Weekday
2010-10-16,55.8,Saturday,Weekend
2010-10-17,19.0,Sunday,Weekend
2010-10-18,28.7,Monday,Weekday
2010-10-19,64.4,Tuesday,Weekday
2010-10-20,29.5,Wednesday,Weekday
2010-10-21,46.6,Thursday,Weekday
2010-10-22,44.9,Friday,Weekday
2010-10-23,45.3,Saturday,Weekend
2010-10-24,47.4,Sunday,Weekend
2010-10-25,52.9,Monday,Weekday
2010-10-26,77.0,Tuesday,Weekday
2010-10-27,90.8,Wednesday,Weekday
2010-10-28,33.2,Thursday,Weekday
2010-10-29,52.3,Friday,Weekday
2010-10-30,27.0,Saturday,Weekend
2010-10-31,41.5,Sunday,Weekend
2010-11-01,5.3,Monday,Weekday
2010-11-02,9.9,Tuesday,Weekday
2010-11-03,30.4,Wednesday,Weekday
2010-11-04,99.2,Thursday,Weekday
2010-11-05,80.4,Friday,Weekday
2010-11-06,32.3,Saturday,Weekend
2010-11-07,26.8,Sunday,Weekend
2010-11-08,66.5,Monday,Weekday
2010-11-09,47.4,Tuesday,Weekday
2010-11-10,55.7,Wednesday,Weekday
2010-11-11,1.1,Thursday,Weekday
2010-11-12,1.5,Friday,Weekday
2010-11-13,7.3,Saturday,Weekend
2010-11-14,34.6,Sunday,Weekend
2010-11-15,91.0,Monday,Weekday
2010-11-16,99.7,Tuesday,Weekday
2010-11-17,66.5,Wednesday,Weekday
2010-11-18,50.8,Thursday,Weekday
2010-11-19,16.5,Friday,Weekday
2010-11-20,33.0,Saturday,Weekend
2010-11-21,43.7,Sunday,Weekend
2010-11-22,59.3,Monday,Weekday
2010-11-23,37.7,Tuesday,Weekday
2010-11-24,30.0,Wednesday,Weekday
2010-11-25,80.4,Thursday,Weekday
2010-11-26,66.4,Friday,Weekday
2010-11-27,40.4,Saturday,Weekend
2010-11-28,12.5,Sunday,Weekend
2010-11-29,18.2,Monday,Weekday
2010-11-30,98.0,Tuesday,Weekday
2010-12-01,99.2,Wednesday,Weekday
2010-12-02,27.7,Thursday,Weekday
2010-12-03,55.4,Friday,Weekday
2010-12-04,54.6,Saturday,Weekend
2010-12-05,84.9,Sunday,Weekend
2010-12-06,79.5,Monday,Weekday
2010-12-07,77.6,Tuesday,Weekday
2010-12-08,15.9,Wednesday,Weekday
2010-12-09,16.5,Thursday,Weekday
2010-12-10,67.2,Friday,Weekday
2010-12-11,35.0,Saturday,Weekend
2010-12-12,98.7,Sunday,Weekend
2010-12-13,99.7,Monday,Weekday
2010-12-14,84.1,Tuesday,Weekday
